Campaign_ID,Campaign_Channel,Target_Segment,Ad_Spend,Impressions,Clicks,Conversion_Rate,Average_Order_Value,Campaign_Duration_Days,Email_Open_Rate,Monthly_Revenue_Generated
CMP0870,Affiliate,New Customers,315229.53,758264,20459,2.95,3270.78,52,24.69,1370106.68
CMP0871,Affiliate,Existing Customers,220323.51,323541,11507,7.05,3815.98,8,41.19,1112601.29
CMP0872,Search,Price Sensitive,75931.17,243390,9522,3.01,1768.63,53,30.46,665473.27
CMP0873,Social Media,Small Business,167736.62,522892,11730,3.27,4915.2,28,27.71,1053074.81
CMP0874,Search,New Customers,147021.53,354791,10316,5.93,3281.03,23,26.87,1149422.05
CMP0875,Affiliate,New Customers,210873.79,471301,8623,1.86,3311.69,73,19.85,841321.99
CMP0876,Display,Price Sensitive,46206.77,115794,784,1.79,1304.59,49,20.27,933671.48
CMP0877,Email,Price Sensitive,260927.03,409592,14013,5.56,2506.41,81,49.12,1590380.78
CMP0878,Email,Price Sensitive,363592.78,350622,11887,8.17,2556.72,25,44.31,1355057.13
CMP0879,Email,New Customers,184643.3,315529,14584,6.47,3169.04,68,32.55,1520176.05
CMP0880,Affiliate,High Value,265412.34,384976,10232,4.79,6483.84,58,36.28,1841905.92
CMP0881,Social Media,Small Business,277448.36,1087059,19177,5.35,6501.64,74,23.94,1304011.36
CMP0882,Display,New Customers,283473.4,847353,3149,0.62,2465.09,11,17.77,671430.77
CMP0883,Affiliate,New Customers,225147.03,506749,15439,2.11,4854.39,11,18.93,1497201.44
CMP0884,Affiliate,High Value,224757.09,365878,15362,7.42,9712.53,24,41.16,1675911.58
CMP0885,Search,New Customers,295405.65,1005086,28899,4.17,3530.74,36,32.32,1564991.68
CMP0886,Search,New Customers,265515.73,785496,16905,6.72,4470.77,67,19.63,1716362.07
CMP0887,Display,Small Business,140980.67,313393,1254,1.17,4973.61,66,24.31,664876.04
CMP0888,Social Media,High Value,237198.28,618440,13235,4.96,6516.81,23,43.25,1731325.28
CMP0889,Social Media,New Customers,125119.72,495646,9209,1.98,1863.75,56,16.78,865612.03
CMP0890,Search,High Value,211864.57,421035,8160,7.4,10000.0,26,38.3,1784531.4
CMP0891,Social Media,Existing Customers,329740.27,942014,20967,4.03,2452.87,18,30.92,1288592.77
CMP0892,Email,Small Business,300709.42,502673,20788,8.35,5541.53,88,34.01,2204505.73
CMP0893,Affiliate,Price Sensitive,136905.87,436434,12734,4.91,1536.64,52,23.26,1159043.36
CMP0894,Social Media,Small Business,210368.06,582620,15873,4.83,4028.61,65,16.39,1502880.54
CMP0895,Affiliate,Existing Customers,281199.03,865652,26760,6.47,4076.13,54,44.16,1836826.5
CMP0896,Display,Price Sensitive,159205.82,570485,4602,0.53,1389.64,69,22.75,807793.88
CMP0897,Affiliate,Price Sensitive,152744.1,414193,8962,5.85,2555.09,81,35.46,1174273.03
CMP0898,Email,High Value,400409.45,522863,25670,8.38,6647.37,39,61.76,2536796.0
CMP0899,Search,New Customers,188334.79,535820,16032,6.02,1316.48,75,15.7,1095819.66
CMP0900,Search,Price Sensitive,342462.91,1406493,61233,3.45,1796.19,36,33.11,1836540.09
CMP0901,Social Media,New Customers,389614.74,1426194,26751,2.9,2158.81,79,11.98,1567550.48
CMP0902,Display,Price Sensitive,327685.77,1506616,8687,0.5,1680.28,89,18.25,945648.22
CMP0903,Display,Small Business,237110.33,940884,6170,4.57,4374.51,80,28.49,1321540.47
CMP0904,Search,High Value,273888.58,647709,23083,8.11,8574.58,86,41.01,1948922.75
CMP0905,Search,Price Sensitive,333464.28,860157,30680,5.51,1203.29,67,21.9,1418541.96
CMP0906,Email,New Customers,367281.7,484767,19632,4.23,4216.87,41,39.54,1326594.55
CMP0907,Social Media,New Customers,202313.48,676323,7395,3.77,2430.07,47,8.68,1250392.89
CMP0908,Social Media,High Value,373316.14,1277671,25499,5.42,3949.19,77,36.24,1610367.19
CMP0909,Display,Existing Customers,292244.25,810126,8513,3.11,3166.27,25,26.08,618189.88
CMP0910,Email,Existing Customers,281975.15,316604,15367,7.57,4272.84,42,51.63,1661868.42
CMP0911,Affiliate,Price Sensitive,270775.21,638647,13657,4.38,1549.88,14,29.94,1279064.11
CMP0912,Email,Price Sensitive,333297.32,510471,32185,5.49,1664.45,33,28.86,1434167.02
CMP0913,Display,Price Sensitive,49521.75,262061,1372,1.72,1181.36,68,23.17,625245.77
CMP0914,Search,Price Sensitive,301620.3,828151,25615,3.65,2151.34,69,35.57,1340544.06
CMP0915,Email,Price Sensitive,458247.79,924806,41510,5.57,1703.92,47,39.56,1542326.32
CMP0916,Email,New Customers,133956.44,216111,8871,5.7,2577.66,28,35.73,1478460.34
CMP0917,Search,Existing Customers,88152.66,187923,7257,5.8,4910.73,23,40.15,1328367.6
CMP0918,Search,New Customers,166618.27,260609,6151,6.35,3174.91,12,18.93,841920.73
CMP0919,Social Media,Price Sensitive,88285.69,459667,6641,2.81,1399.3,65,21.82,902901.2
CMP0920,Search,Price Sensitive,336347.88,1128762,46478,3.95,2456.69,18,23.25,1602102.71
CMP0921,Social Media,Existing Customers,101184.26,453775,11240,2.52,2413.03,84,41.96,766311.69
CMP0922,Email,High Value,192213.18,274738,14369,7.61,10000.0,77,60.6,2017528.17
CMP0923,Email,Price Sensitive,223252.17,261782,10558,5.2,1197.51,53,38.31,824951.49
CMP0924,Search,Small Business,243031.64,725704,27785,4.5,5882.74,82,36.55,1550835.99
CMP0925,Affiliate,Existing Customers,276757.06,664235,11914,5.74,2858.23,82,38.23,1458688.92
CMP0926,Display,Price Sensitive,250627.73,1157306,8679,1.01,1552.01,47,18.57,760115.89
CMP0927,Display,New Customers,103264.54,423260,2176,3.79,3004.28,25,21.22,568050.79
CMP0928,Affiliate,Existing Customers,72081.74,157556,4315,3.98,4104.92,88,37.96,1412298.9
CMP0929,Affiliate,Existing Customers,340806.0,541605,14743,5.77,4537.92,24,43.35,1595094.62
CMP0930,Affiliate,Existing Customers,193731.27,376268,10803,7.43,3572.63,60,37.03,1117539.87
CMP0931,Social Media,Price Sensitive,362520.28,1481516,25486,3.29,1161.85,45,41.9,1266275.67
CMP0932,Search,New Customers,221491.08,610130,21556,4.27,3405.61,77,33.07,1812774.34
CMP0933,Search,Existing Customers,156190.31,333988,8931,6.31,3784.6,51,31.34,1509762.24
CMP0934,Social Media,Existing Customers,219731.87,796960,12557,3.95,5421.08,64,31.44,1195625.85
CMP0935,Search,High Value,168315.26,305276,13005,7.44,7476.22,81,44.12,1528393.62
CMP0936,Search,Existing Customers,191861.89,396800,13726,4.31,3296.07,85,31.85,1117022.13
CMP0937,Affiliate,Price Sensitive,203342.6,447955,10352,1.27,2060.46,21,35.66,590166.03
CMP0938,Social Media,Existing Customers,43082.09,125534,2308,3.89,4545.63,70,29.0,1142785.79
CMP0939,Affiliate,New Customers,21177.18,63836,1470,3.26,2196.58,81,28.94,953603.8
CMP0940,Email,Existing Customers,193665.12,276856,13174,6.93,4094.11,44,34.81,1572789.43
CMP0941,Email,New Customers,324319.6,490873,17055,4.59,3418.53,11,43.02,1372227.41
CMP0942,Email,Price Sensitive,321118.3,610742,27087,5.65,2054.34,37,38.65,1355886.47
CMP0943,Search,High Value,205264.67,381549,12280,5.77,7323.84,8,46.87,1723317.25
CMP0944,Affiliate,High Value,102816.13,250836,6942,6.35,5957.9,75,46.09,1640962.12
CMP0945,Social Media,Existing Customers,189013.04,532311,11843,4.06,3043.68,50,30.5,1077823.06
CMP0946,Social Media,Existing Customers,465064.02,969844,29832,4.96,3692.19,15,36.98,1575138.6
CMP0947,Social Media,Existing Customers,151330.69,648637,13791,5.45,2813.33,86,35.62,1192843.86
CMP0948,Search,Existing Customers,241448.77,417122,15388,5.56,2721.54,32,38.91,1460932.43
CMP0949,Email,Existing Customers,107457.03,163683,8822,8.67,4469.45,55,54.8,1629258.5
CMP0950,Search,Small Business,287045.28,651766,21599,3.77,3838.73,30,30.64,1490998.0
CMP0951,Email,Small Business,108341.16,230089,10668,7.25,6080.57,81,57.41,1626583.18
CMP0952,Affiliate,Existing Customers,156832.54,234273,7679,6.77,2709.39,8,33.15,1184292.67
CMP0953,Search,New Customers,74306.49,274428,11797,5.29,3674.06,77,30.28,1106781.32
CMP0954,Display,New Customers,53745.61,217294,718,0.5,2901.61,69,14.19,733554.27
CMP0955,Affiliate,High Value,140828.16,261236,8471,5.68,10000.0,56,57.04,1856516.31
CMP0956,Email,Price Sensitive,338820.75,608965,22593,6.42,2004.08,84,33.64,1690683.65
CMP0957,Email,New Customers,282865.1,437779,15447,6.33,2733.11,72,39.65,1532532.99
CMP0958,Search,Price Sensitive,330038.96,1250219,49605,4.78,1498.28,23,37.79,1670324.59
CMP0959,Search,Price Sensitive,167666.83,439191,10453,5.01,2086.74,70,29.28,1029374.37
CMP0960,Search,High Value,134250.79,404083,15076,8.28,9315.71,82,38.75,2222443.08
CMP0961,Search,New Customers,272699.86,464710,12456,3.79,4548.45,33,27.21,957905.27
CMP0962,Search,Small Business,303523.69,868721,30977,5.03,6940.2,89,29.85,2032635.16
CMP0963,Email,High Value,148547.18,227464,8933,8.48,6729.09,81,58.05,2107190.15
CMP0964,Search,New Customers,168715.71,486557,11450,3.3,2602.39,27,21.78,1421029.78
CMP0965,Display,New Customers,202418.85,938698,4342,0.5,2851.16,18,13.72,875965.6
CMP0966,Display,Small Business,329967.26,1072872,7080,3.23,4798.52,7,23.77,1059976.66
CMP0967,Affiliate,Price Sensitive,54777.94,157213,4827,6.03,1551.81,63,35.38,807045.59
CMP0968,Email,High Value,298492.39,347262,13266,8.65,8987.07,10,55.58,1709381.61
CMP0969,Display,Price Sensitive,217101.56,950284,5893,1.12,1317.42,8,22.03,755887.56
CMP0970,Social Media,High Value,339461.89,1297545,28366,5.85,4137.62,60,45.3,2181387.29
CMP0971,Search,Small Business,267955.6,816018,28772,4.37,6333.27,28,35.07,1742341.84
CMP0972,Search,Price Sensitive,415097.75,1214916,34985,6.62,1720.91,66,24.31,1450327.76
CMP0973,Search,Existing Customers,228976.29,717978,18478,8.37,3302.28,33,29.28,1631164.86
CMP0974,Display,New Customers,396055.65,1380587,6406,0.87,2614.29,42,21.38,788621.2
CMP0975,Display,New Customers,269595.54,1006016,4429,1.82,3171.43,40,19.45,1226158.71
CMP0976,Email,Existing Customers,288441.5,423908,22009,7.02,2901.37,79,58.26,1998466.22
CMP0977,Search,Existing Customers,171945.28,495364,31421,7.91,2851.06,47,41.38,1539384.25
CMP0978,Social Media,Price Sensitive,285902.05,1066219,14057,1.66,2345.61,16,21.23,688703.51
CMP0979,Affiliate,Price Sensitive,153285.48,329378,11880,2.35,3252.76,43,32.36,740431.08
CMP0980,Display,Existing Customers,118474.12,486728,6561,2.47,4136.13,71,28.33,1045216.83
CMP0981,Display,Existing Customers,165074.49,714011,5794,3.91,5369.05,49,32.36,1102089.73
CMP0982,Search,High Value,317194.8,710814,26313,6.33,7242.38,43,50.38,2140546.64
CMP0983,Social Media,Small Business,252428.25,652390,12606,3.46,4691.19,30,39.89,1143834.3
CMP0984,Social Media,High Value,351189.09,886468,20111,4.33,7854.46,33,31.72,1660205.6
CMP0985,Search,Price Sensitive,236232.33,645627,27078,4.3,1487.6,40,29.98,975830.38
CMP0986,Social Media,New Customers,212966.93,886634,12718,1.85,2190.73,47,21.11,1020625.16
CMP0987,Search,Price Sensitive,185111.16,563138,27349,3.17,2646.14,69,35.65,1168403.94
CMP0988,Social Media,Existing Customers,405824.91,1172964,30919,4.9,4102.92,82,25.37,2316127.6
CMP0989,Search,Small Business,172648.1,458085,13975,7.1,7070.82,65,29.68,1649153.33
CMP0990,Social Media,Existing Customers,30770.3,75088,1256,3.48,2421.98,16,36.47,582803.21
CMP0991,Search,New Customers,378860.74,1136263,42799,5.28,3084.56,73,32.97,1800927.79
CMP0992,Email,New Customers,429617.38,604247,23859,6.19,2349.6,81,37.87,1806603.76
CMP0993,Search,Price Sensitive,378318.61,1188841,45370,4.63,1853.19,17,30.22,1815239.05
CMP0994,Search,New Customers,262783.24,613497,21610,5.72,2561.03,76,19.84,942396.01
CMP0995,Search,High Value,121160.76,229287,6933,7.91,7332.71,33,41.88,1701930.47
CMP0996,Display,Existing Customers,231357.85,819970,13746,3.87,3351.82,75,26.04,1551731.05
CMP0997,Social Media,Price Sensitive,257614.75,1070854,21712,1.23,1671.37,71,38.29,1180806.4
CMP0998,Display,New Customers,141322.55,592908,4019,2.12,2829.18,72,26.87,1099955.89
CMP0999,Social Media,Existing Customers,164086.36,467472,8705,5.66,3805.05,61,29.07,1318688.72
CMP1000,Affiliate,High Value,187031.05,329623,6523,5.97,5976.2,55,39.93,1542845.73
CMP1001,Social Media,New Customers,104787.0,523264,10043,2.32,3116.78,76,15.56,803156.9
CMP1002,Affiliate,New Customers,302080.66,981873,22320,5.79,2109.51,67,21.49,1391814.69
CMP1003,Display,Small Business,458979.29,1124924,6655,4.33,5997.7,52,30.92,1687963.23
CMP1004,Affiliate,New Customers,54023.73,154474,3294,4.86,3489.66,66,20.29,1000983.07
CMP1005,Affiliate,New Customers,161250.44,408498,11819,4.71,2101.64,55,40.12,1339020.57
CMP1006,Email,Existing Customers,182271.71,246776,16020,7.91,5959.82,77,49.02,1641633.55
CMP1007,Search,High Value,169461.84,412071,20568,7.46,6087.43,85,45.1,2033130.4
CMP1008,Display,High Value,126943.31,391101,2898,3.87,7116.61,52,41.28,1356319.87
CMP1009,Display,Small Business,82711.38,393244,2371,1.61,6841.9,67,35.63,988519.86
CMP1010,Search,Small Business,70320.46,167157,6048,7.13,3413.47,36,30.29,1233827.76
CMP1011,Social Media,Price Sensitive,65856.85,292219,4134,3.37,1435.3,88,20.9,875973.05
CMP1012,Display,Existing Customers,295872.54,1739472,17080,1.61,2317.4,75,26.46,1299363.06
CMP1013,Social Media,Existing Customers,406170.66,1217232,41027,1.17,5571.43,33,40.55,1823223.44
CMP1014,Email,Existing Customers,285308.59,567907,41146,6.42,2812.02,44,53.35,1648145.25
CMP1015,Display,New Customers,324937.79,1251186,8176,2.45,2980.65,53,33.79,1188659.57
CMP1016,Search,Existing Customers,362492.44,757365,24720,7.62,3593.69,76,34.36,1549447.91
CMP1017,Affiliate,Existing Customers,260452.93,388320,10944,5.71,3542.78,59,37.84,1362182.18
CMP1018,Display,High Value,233878.73,908588,8268,3.39,5411.48,87,38.31,1010752.22
CMP1019,Affiliate,Price Sensitive,86280.36,232632,5005,5.54,1472.01,53,34.12,1376435.63
CMP1020,Display,Existing Customers,156916.83,541973,9728,4.6,2925.94,57,35.0,970057.86
CMP1021,Search,Existing Customers,334021.5,1139888,56274,4.6,2688.97,81,30.82,2181918.36
CMP1022,Social Media,New Customers,192499.53,585213,12624,3.55,3217.52,40,19.39,1222903.86
CMP1023,Social Media,High Value,307957.4,874258,13970,5.86,4812.68,88,39.13,1556919.84
CMP1024,Display,Existing Customers,366279.7,1151061,21495,3.08,4326.62,32,30.7,1640313.65
CMP1025,Display,New Customers,206019.47,574941,1732,1.54,2246.53,8,19.61,758265.31
CMP1026,Social Media,New Customers,53510.65,187041,3019,3.92,2640.34,29,29.82,910572.24
CMP1027,Search,Price Sensitive,242124.99,637894,16467,4.87,1192.67,29,23.56,1089222.08
CMP1028,Social Media,Price Sensitive,134143.08,533386,12131,1.69,2192.36,78,19.18,1168639.71
CMP1029,Search,New Customers,327155.12,761826,37191,4.3,3243.33,79,20.43,1805430.82
CMP1030,Affiliate,High Value,92622.46,149786,4614,6.5,8373.08,19,41.92,1477681.65
CMP1031,Search,Price Sensitive,246513.18,716479,18861,5.68,2293.79,30,16.58,1397327.78
CMP1032,Affiliate,Small Business,264084.34,892056,17973,5.91,6914.06,85,27.38,1855606.04
CMP1033,Email,High Value,370839.2,539280,27701,8.43,4443.29,83,52.7,2199000.75
CMP1034,Social Media,Price Sensitive,245916.36,1041303,17013,0.5,1711.6,28,35.0,924503.17
CMP1035,Affiliate,Existing Customers,92688.27,112888,2580,3.67,5526.08,10,49.1,1211949.06
CMP1036,Social Media,Existing Customers,111213.52,402943,11382,4.38,4180.32,86,35.78,1077827.21
CMP1037,Affiliate,Price Sensitive,78870.76,229515,6788,3.37,2099.55,14,16.97,970282.31
CMP1038,Display,New Customers,351222.11,1068903,5292,1.18,2740.93,47,26.28,1428305.01
CMP1039,Social Media,Small Business,211215.76,559596,8367,3.55,5314.68,20,29.06,1454780.25
CMP1040,Social Media,Existing Customers,113896.86,307928,6112,5.16,4357.39,63,26.6,1142326.12
CMP1041,Social Media,New Customers,101776.24,371716,6791,2.65,1418.85,51,23.78,920244.05
CMP1042,Email,New Customers,183302.67,329320,17558,4.88,2864.78,55,45.14,1303582.28
CMP1043,Social Media,New Customers,386356.95,1365763,20496,0.5,2359.69,60,11.98,1293533.35
CMP1044,Email,Existing Customers,194277.22,233659,10036,7.74,4218.72,10,53.05,1422074.38
CMP1045,Social Media,High Value,295351.44,759596,23407,3.01,7049.68,85,32.72,2007011.24
CMP1046,Social Media,High Value,132303.59,376841,8662,4.61,4525.9,71,48.42,1559362.77
CMP1047,Search,New Customers,115553.49,324683,10791,5.11,3165.66,51,11.39,1152472.18
CMP1048,Social Media,Small Business,62344.5,190961,3222,4.24,5193.5,70,29.38,1360006.4
CMP1049,Social Media,High Value,131312.11,447831,9200,6.03,8063.95,51,44.62,1839596.43
CMP1050,Social Media,New Customers,182169.2,730479,13910,4.24,1846.53,67,25.46,1412492.45
CMP1051,Social Media,New Customers,50685.7,154004,1659,1.55,3448.69,62,20.86,811461.26
CMP1052,Search,Small Business,185451.03,539203,14216,3.87,4368.62,74,25.42,775724.42
CMP1053,Social Media,Existing Customers,174142.7,607327,20968,3.35,2877.31,80,29.15,1007114.27
CMP1054,Social Media,High Value,32377.27,124572,3224,5.3,8500.61,65,29.65,1657326.27
CMP1055,Email,Price Sensitive,227669.0,226312,13433,6.36,2174.02,24,35.34,1218788.05
CMP1056,Email,New Customers,398323.62,782057,45658,5.18,2627.5,84,36.89,1834158.64
CMP1057,Social Media,High Value,90845.96,238274,4430,5.74,6394.88,17,30.06,1034895.96
CMP1058,Email,Existing Customers,443926.78,599639,26411,8.38,2919.42,8,47.97,1883281.97
CMP1059,Social Media,Price Sensitive,142928.3,571120,11323,0.51,1920.55,72,18.71,1115894.4
CMP1060,Search,Existing Customers,260118.85,847826,27576,6.26,2594.47,43,31.34,1675388.78
CMP1061,Affiliate,Existing Customers,465718.39,828655,17109,5.31,2761.52,74,39.57,1738447.21
CMP1062,Email,New Customers,283237.39,440818,21230,6.07,2299.79,73,36.17,1351409.49
CMP1063,Display,New Customers,145059.73,630639,2905,0.95,2426.8,82,17.89,584132.93
CMP1064,Affiliate,High Value,335272.61,925233,34021,4.57,10000.0,83,38.21,2359422.66
CMP1065,Search,Small Business,102259.11,267116,9628,4.94,3368.37,20,45.62,969218.86
CMP1066,Social Media,New Customers,141743.21,613721,11263,1.37,3087.52,73,19.64,894833.91
CMP1067,Affiliate,High Value,46300.5,48962,1429,4.74,9418.59,11,47.53,1215426.32
CMP1068,Affiliate,New Customers,484462.55,888889,21215,3.26,2535.42,18,21.63,1579272.66
CMP1069,Email,Price Sensitive,318664.78,638892,23383,5.48,1546.87,88,37.56,1453918.36
CMP1070,Display,New Customers,221200.5,1042044,5306,0.5,2885.72,51,17.62,1207541.86
CMP1071,Display,Existing Customers,300363.74,763202,6828,1.39,4289.68,55,20.99,1202898.86
CMP1072,Social Media,Small Business,438813.66,1136681,20530,3.07,5260.02,29,32.14,1586210.83
CMP1073,Display,High Value,80207.08,264402,3815,2.19,5788.18,63,41.71,994846.39
CMP1074,Social Media,New Customers,287537.8,958699,17562,4.62,2992.96,57,27.95,1119567.23
CMP1075,Social Media,Small Business,378559.61,1142139,20468,3.56,3726.71,37,26.1,1592389.67
CMP1076,Affiliate,Small Business,168344.76,325930,5882,2.53,5525.07,28,37.66,1141342.4
CMP1077,Display,Existing Customers,56290.04,175496,2024,3.68,4421.96,64,28.19,1200997.43
CMP1078,Affiliate,Existing Customers,203156.66,362772,10982,6.94,3506.76,27,34.39,1353378.1
CMP1079,Affiliate,New Customers,188912.93,407865,11691,4.99,1856.67,54,31.87,919201.47
CMP1080,Social Media,Existing Customers,316120.0,759984,17796,2.96,4384.3,31,48.61,1599251.78
CMP1081,Search,Price Sensitive,212835.02,586512,13108,3.19,1875.6,12,27.87,1253405.62
CMP1082,Affiliate,High Value,255177.71,627798,22526,5.96,5585.42,43,43.4,1571013.32
CMP1083,Email,Price Sensitive,304393.56,506944,32864,6.39,1739.1,75,38.25,1663680.0
CMP1084,Email,Existing Customers,86700.34,113066,7407,10.0,4393.64,10,57.58,1601237.46
CMP1085,Email,High Value,310908.93,361744,18290,6.88,7234.52,18,52.26,1846535.46
CMP1086,Social Media,Price Sensitive,336637.33,1255079,28954,1.81,1631.85,14,33.91,1495720.97
CMP1087,Search,Price Sensitive,359325.77,964100,23121,4.43,1454.54,41,20.25,1221271.3
CMP1088,Search,Small Business,147287.48,500816,19925,5.49,5144.96,70,30.21,1437209.54
CMP1089,Social Media,New Customers,246683.21,680443,10582,2.86,3198.66,50,20.06,1308010.1
CMP1090,Social Media,Existing Customers,311970.68,888286,27276,4.59,4394.12,10,43.73,1409364.08
CMP1091,Display,Small Business,49941.1,106762,425,2.7,4183.19,43,33.75,807178.53
CMP1092,Affiliate,High Value,154981.61,401568,8701,8.59,7243.39,48,22.79,1546033.33
CMP1093,Search,Small Business,230873.19,603135,23116,7.39,5809.54,66,40.42,1847850.66
CMP1094,Email,New Customers,140055.58,212224,10002,7.01,3122.95,77,29.55,1147242.72
CMP1095,Affiliate,Small Business,209195.55,319254,10450,2.41,4695.61,50,36.87,1391380.61
CMP1096,Email,Existing Customers,126823.81,198060,8613,7.09,6737.38,59,53.89,1631300.96
CMP1097,Social Media,Existing Customers,62500.83,200924,3783,6.06,3054.29,59,31.89,1015297.83
CMP1098,Search,Price Sensitive,367612.87,1246596,33970,6.3,1313.0,18,36.66,1742848.78
CMP1099,Display,Existing Customers,141979.35,537704,5438,3.92,3096.43,85,34.98,1545741.04
CMP1100,Search,New Customers,257502.52,865908,23608,6.3,3082.63,18,27.59,1421034.27
CMP1101,Email,Small Business,125315.48,224918,9106,5.99,2956.23,49,51.03,1200263.39
CMP1102,Display,New Customers,294597.58,1286745,5405,0.5,2838.42,84,26.44,1189938.97
CMP1103,Search,New Customers,260470.61,828692,23532,5.22,2418.8,59,19.06,1647284.66
CMP1104,Email,New Customers,171398.63,256962,11194,4.63,3672.23,31,48.26,1348376.3
CMP1105,Email,Small Business,292296.99,834487,36072,7.09,7653.95,71,39.45,2441038.46
CMP1106,Email,New Customers,429570.81,630196,35152,6.73,3057.08,39,33.42,1848131.69
CMP1107,Search,Small Business,185892.76,454709,14123,7.06,5661.0,57,37.23,1471489.71
CMP1108,Search,Price Sensitive,50324.61,167414,5581,3.15,1548.26,64,37.05,824468.61
CMP1109,Email,New Customers,63004.63,125068,3402,5.97,2998.92,85,35.07,1327898.75
CMP1110,Email,New Customers,49270.49,86962,3095,5.51,2485.57,38,35.82,965336.59
CMP1111,Social Media,Price Sensitive,145128.86,737151,16120,3.58,1671.32,79,34.81,1252785.56
CMP1112,Email,New Customers,389707.32,890850,18501,6.48,3996.79,88,28.77,1699502.75
CMP1113,Display,High Value,79789.06,266024,1961,3.23,4354.84,72,38.2,1390410.34
CMP1114,Search,New Customers,464863.36,1322974,47184,3.08,4125.82,12,27.0,1661144.15
CMP1115,Affiliate,New Customers,316135.62,527068,10981,3.81,2553.91,9,22.62,1334938.76
CMP1116,Email,Price Sensitive,254402.89,546357,23237,5.74,1695.04,71,38.76,1388368.46
CMP1117,Search,Price Sensitive,92475.71,210015,7930,4.51,1228.25,13,36.14,524468.28
CMP1118,Display,Existing Customers,138573.98,451392,4276,4.57,2973.92,53,37.16,1185606.56
CMP1119,Email,New Customers,97454.45,126591,4576,8.02,4330.85,12,37.67,1115203.02
CMP1120,Search,Existing Customers,221809.73,512998,16165,6.34,5437.02,89,42.24,1584671.48
CMP1121,Affiliate,Existing Customers,170982.99,353491,15595,6.33,4410.65,69,36.39,1007578.54
CMP1122,Display,High Value,280232.56,1106129,11923,4.33,7534.99,37,30.52,1448998.51
CMP1123,Search,High Value,365990.81,884543,29433,6.72,9605.85,75,49.26,2281410.83
CMP1124,Display,Existing Customers,180900.52,521957,6664,2.58,3721.62,55,30.92,1357858.46
CMP1125,Display,Small Business,282081.66,943620,4606,3.09,4528.11,61,36.75,1426694.98
CMP1126,Social Media,Existing Customers,287114.83,803379,18512,2.05,2045.74,59,35.63,1523286.22
CMP1127,Email,Existing Customers,81573.24,108047,4999,7.89,4101.57,52,48.55,1420505.66
CMP1128,Display,High Value,434946.77,1256058,13043,3.45,5685.99,72,26.49,1759372.64
CMP1129,Display,High Value,22597.41,64778,678,4.55,7834.77,46,40.62,1304985.45
CMP1130,Affiliate,High Value,252654.02,632557,17330,8.44,7697.63,53,49.53,1734071.86
CMP1131,Display,New Customers,270545.67,1088959,4215,0.79,2801.67,8,28.62,605546.54
CMP1132,Social Media,Small Business,429494.56,1497867,27853,3.08,5008.25,80,38.05,1621614.37
CMP1133,Search,Price Sensitive,408556.83,1017508,27753,6.48,1430.17,52,27.6,1451966.81
CMP1134,Display,High Value,312353.41,1424566,13773,3.32,7712.1,84,30.22,1664165.24
CMP1135,Display,New Customers,349916.92,1713413,6873,1.49,1464.9,30,21.63,1134851.82
CMP1136,Display,Small Business,292999.94,786969,5304,4.49,4893.56,25,19.98,1294864.18
CMP1137,Display,High Value,279985.31,1203135,11957,3.89,6736.72,33,40.53,1302042.38
CMP1138,Email,High Value,63114.9,107520,6301,8.73,9799.81,19,45.54,1487011.77
CMP1139,Affiliate,Small Business,52321.01,130098,3027,6.1,8062.68,90,45.4,1433178.11
CMP1140,Display,Price Sensitive,145100.87,503307,2504,0.5,1322.54,24,25.83,1159245.49
CMP1141,Search,Existing Customers,86676.65,216687,8483,5.42,3990.69,58,38.84,1829658.08
CMP1142,Email,New Customers,56307.5,91723,4982,6.61,3887.96,74,44.02,1271489.13
CMP1143,Display,Price Sensitive,253094.78,1000944,9980,0.5,879.29,64,23.74,1201598.51
CMP1144,Display,Small Business,271952.37,1167650,5194,3.16,5706.13,56,21.55,1514508.79
CMP1145,Social Media,New Customers,146343.68,515449,8600,3.28,2750.78,39,20.06,598603.7
CMP1146,Social Media,New Customers,196562.19,861622,10578,2.54,2277.14,67,16.51,540629.46
CMP1147,Search,Existing Customers,132601.7,217422,7614,7.44,3591.43,38,27.9,1266323.71
CMP1148,Affiliate,Small Business,459258.18,638316,16741,4.35,4430.08,56,29.78,1463503.96
CMP1149,Email,Price Sensitive,272458.56,419682,15641,6.03,1467.45,43,48.22,1662338.33
CMP1150,Search,Existing Customers,274352.85,711625,22448,8.06,5643.07,44,39.89,1680526.34
CMP1151,Email,Price Sensitive,145764.06,228457,7199,5.89,1710.08,10,42.36,1545394.76
CMP1152,Social Media,Small Business,233981.79,723774,12120,3.76,3282.02,44,25.61,1747884.74
CMP1153,Social Media,High Value,269738.26,876275,15035,4.86,6725.88,53,36.83,1986498.76
CMP1154,Display,New Customers,298280.18,1058163,7907,0.5,1604.91,27,12.54,1142495.97
CMP1155,Search,New Customers,295860.28,1138111,29285,4.48,2806.21,70,34.3,1346978.9
CMP1156,Search,High Value,313376.48,608917,24465,6.6,8849.88,43,38.5,1945639.45
CMP1157,Search,New Customers,76453.4,286737,9659,3.97,3802.67,58,22.92,1131355.26
CMP1158,Search,Existing Customers,153102.87,347161,12497,6.38,5494.7,55,36.81,1033422.82
CMP1159,Search,Price Sensitive,194010.01,510745,14682,4.93,1621.62,65,30.16,1153347.55
